# wheel sector station super_layer layer wire local_x local_y local_z global_x global_y global_z phi eta length
1 11 3 3 1 3 -138.1500 0.0000 -11.6000 453.5010 -465.0260 267.7500 -0.7979 0.4013 234.8000
1 11 3 3 1 4 -133.9500 0.0000 -11.6000 449.8630 -467.1260 267.7500 -0.8042 0.4019 234.8000
1 11 3 3 1 5 -129.7500 0.0000 -11.6000 446.2260 -469.2260 267.7500 -0.8105 0.4025 234.8000
1 11 3 3 1 6 -125.5500 0.0000 -11.6000 442.5890 -471.3260 267.7500 -0.8168 0.4031 234.8000
1 11 3 3 1 7 -121.3500 0.0000 -11.6001 438.9520 -473.4260 267.7500 -0.8232 0.4037 234.8000
1 11 3 3 1 8 -117.1500 0.0000 -11.6000 435.3140 -475.5260 267.7500 -0.8295 0.4042 234.8000
1 11 3 3 1 9 -112.9500 0.0000 -11.6000 431.6770 -477.6260 267.7500 -0.8359 0.4048 234.8000
1 11 3 3 1 10 -108.7500 0.0000 -11.6000 428.0400 -479.7260 267.7500 -0.8423 0.4053 234.8000
1 11 3 3 1 11 -104.5500 0.0000 -11.6000 424.4020 -481.8260 267.7500 -0.8487 0.4058 234.8000
1 11 3 3 1 12 -100.3500 0.0000 -11.6000 420.7650 -483.9260 267.7500 -0.8551 0.4063 234.8000
1 11 3 3 1 13 -96.1500 0.0000 -11.6001 417.1280 -486.0260 267.7500 -0.8615 0.4067 234.8000
1 11 3 3 1 14 -91.9500 0.0000 -11.6000 413.4900 -488.1260 267.7500 -0.8680 0.4072 234.8000
1 11 3 3 1 15 -87.7500 0.0000 -11.6000 409.8530 -490.2260 267.7500 -0.8745 0.4076 234.8000
1 11 3 3 1 16 -83.5500 0.0000 -11.6000 406.2160 -492.3260 267.7500 -0.8809 0.4081 234.8000
1 11 3 3 1 17 -79.3500 0.0000 -11.6000 402.5780 -494.4260 267.7500 -0.8874 0.4085 234.8000
1 11 3 3 1 18 -75.1500 0.0000 -11.6001 398.9410 -496.5260 267.7500 -0.8939 0.4089 234.8000
1 11 3 3 1 19 -70.9500 0.0000 -11.6000 395.3040 -498.6260 267.7500 -0.9005 0.4093 234.8000
1 11 3 3 1 20 -66.7500 0.0000 -11.6000 391.6670 -500.7260 267.7500 -0.9070 0.4096 234.8000
1 11 3 3 1 21 -62.5500 0.0000 -11.6000 388.0290 -502.8260 267.7500 -0.9136 0.4100 234.8000
1 11 3 3 1 22 -58.3500 0.0000 -11.6000 384.3920 -504.9260 267.7500 -0.9201 0.4103 234.8000
1 11 3 3 1 23 -54.1500 0.0000 -11.6000 380.7550 -507.0260 267.7500 -0.9267 0.4106 234.8000
1 11 3 3 1 24 -49.9500 0.0000 -11.6000 377.1170 -509.1260 267.7500 -0.9333 0.4109 234.8000
1 11 3 3 1 25 -45.7500 0.0000 -11.6000 373.4800 -511.2260 267.7500 -0.9399 0.4112 234.8000
1 11 3 3 1 26 -41.5500 0.0000 -11.6001 369.8430 -513.3260 267.7500 -0.9465 0.4115 234.8000
1 11 3 3 1 27 -37.3500 0.0000 -11.6000 366.2050 -515.4260 267.7500 -0.9531 0.4117 234.8000
1 11 3 3 1 28 -33.1500 0.0000 -11.6001 362.5680 -517.5260 267.7500 -0.9597 0.4120 234.8000
1 11 3 3 1 29 -28.9500 0.0000 -11.6000 358.9310 -519.6260 267.7500 -0.9663 0.4122 234.8000
1 11 3 3 1 30 -24.7500 0.0000 -11.6001 355.2930 -521.7260 267.7500 -0.9729 0.4124 234.8000
1 11 3 3 1 31 -20.5500 0.0000 -11.6000 351.6560 -523.8260 267.7500 -0.9796 0.4126 234.8000
1 11 3 3 1 32 -16.3500 0.0000 -11.6000 348.0190 -525.9260 267.7500 -0.9862 0.4127 234.8000
1 11 3 3 1 33 -12.1500 0.0000 -11.6001 344.3820 -528.0260 267.7500 -0.9929 0.4129 234.8000
1 11 3 3 1 34 -7.9500 0.0000 -11.6000 340.7440 -530.1260 267.7500 -0.9995 0.4130 234.8000
1 11 3 3 1 35 -3.7500 0.0000 -11.6001 337.1070 -532.2260 267.7500 -1.0062 0.4131 234.8000
1 11 3 3 1 36 0.4500 0.0000 -11.6000 333.4700 -534.3260 267.7500 -1.0128 0.4132 234.8000
1 11 3 3 1 37 4.6500 0.0000 -11.6000 329.8320 -536.4260 267.7500 -1.0195 0.4133 234.8000
1 11 3 3 1 38 8.8500 0.0000 -11.6000 326.1950 -538.5260 267.7500 -1.0262 0.4134 234.8000
1 11 3 3 1 39 13.0500 0.0000 -11.6000 322.5580 -540.6260 267.7500 -1.0329 0.4134 234.8000
1 11 3 3 1 40 17.2500 0.0000 -11.6001 318.9200 -542.7260 267.7500 -1.0395 0.4135 234.8000
1 11 3 3 1 41 21.4500 0.0000 -11.6000 315.2830 -544.8260 267.7500 -1.0462 0.4135 234.8000
1 11 3 3 1 42 25.6500 0.0000 -11.6000 311.6460 -546.9260 267.7500 -1.0529 0.4135 234.8000
1 11 3 3 1 43 29.8500 0.0000 -11.6001 308.0080 -549.0260 267.7500 -1.0595 0.4134 234.8000
1 11 3 3 1 44 34.0500 0.0000 -11.6000 304.3710 -551.1260 267.7500 -1.0662 0.4134 234.8000
1 11 3 3 1 45 38.2500 0.0000 -11.6001 300.7340 -553.2260 267.7500 -1.0729 0.4133 234.8000
1 11 3 3 1 46 42.4500 0.0000 -11.6000 297.0970 -555.3260 267.7500 -1.0795 0.4133 234.8000
1 11 3 3 1 47 46.6500 0.0000 -11.6000 293.4590 -557.4260 267.7500 -1.0862 0.4132 234.8000
1 11 3 3 1 48 50.8500 0.0000 -11.6001 289.8220 -559.5260 267.7500 -1.0929 0.4131 234.8000
1 11 3 3 1 49 55.0500 0.0000 -11.6000 286.1850 -561.6260 267.7500 -1.0995 0.4129 234.8000
1 11 3 3 1 50 59.2500 0.0000 -11.6001 282.5470 -563.7260 267.7500 -1.1062 0.4128 234.8000
1 11 3 3 1 51 63.4500 0.0000 -11.6000 278.9100 -565.8260 267.7500 -1.1128 0.4126 234.8000
1 11 3 3 1 52 67.6500 0.0000 -11.6000 275.2730 -567.9260 267.7500 -1.1195 0.4125 234.8000
1 11 3 3 1 53 71.8500 0.0000 -11.6001 271.6350 -570.0260 267.7500 -1.1261 0.4123 234.8000
1 11 3 3 1 54 76.0500 0.0000 -11.6000 267.9980 -572.1260 267.7500 -1.1327 0.4120 234.8000
1 11 3 3 1 55 80.2500 0.0000 -11.6001 264.3610 -574.2260 267.7500 -1.1393 0.4118 234.8000
1 11 3 3 1 56 84.4500 0.0000 -11.6000 260.7240 -576.3260 267.7500 -1.1460 0.4116 234.8000
1 11 3 3 1 57 88.6500 0.0000 -11.6000 257.0860 -578.4260 267.7500 -1.1526 0.4113 234.8000
1 11 3 3 1 58 92.8500 0.0000 -11.6001 253.4490 -580.5260 267.7500 -1.1592 0.4110 234.8000
1 11 3 3 1 59 97.0500 0.0000 -11.6000 249.8120 -582.6260 267.7500 -1.1657 0.4107 234.8000
1 11 3 3 1 60 101.2500 0.0000 -11.6001 246.1740 -584.7260 267.7500 -1.1723 0.4104 234.8000
1 11 3 3 1 61 105.4500 0.0000 -11.6000 242.5370 -586.8260 267.7500 -1.1789 0.4101 234.8000
1 11 3 3 1 62 109.6500 0.0000 -11.6000 238.9000 -588.9260 267.7500 -1.1854 0.4097 234.8000
1 11 3 3 1 63 113.8500 0.0000 -11.6001 235.2620 -591.0260 267.7500 -1.1920 0.4094 234.8000
1 11 3 3 1 64 118.0500 0.0000 -11.6000 231.6250 -593.1260 267.7500 -1.1985 0.4090 234.8000
1 11 3 3 1 65 122.2500 0.0000 -11.6001 227.9880 -595.2260 267.7500 -1.2050 0.4086 234.8000
1 11 3 3 1 66 126.4500 0.0000 -11.6000 224.3500 -597.3260 267.7500 -1.2115 0.4082 234.8000
1 11 3 3 1 67 130.6500 0.0000 -11.6000 220.7130 -599.4260 267.7500 -1.2180 0.4078 234.8000
1 11 3 3 1 68 134.8500 0.0000 -11.6001 217.0760 -601.5260 267.7500 -1.2245 0.4073 234.8000
1 11 3 3 1 69 139.0500 0.0000 -11.6000 213.4390 -603.6260 267.7500 -1.2309 0.4069 234.8000
1 11 3 3 1 70 143.2500 0.0000 -11.6000 209.8010 -605.7260 267.7500 -1.2374 0.4064 234.8000
1 11 3 3 1 71 147.4500 0.0000 -11.6001 206.1640 -607.8260 267.7500 -1.2438 0.4059 234.8000
1 11 3 3 2 1 -148.6500 0.0000 -12.9000 463.2440 -460.9020 267.7500 -0.7829 0.3991 234.8000
1 11 3 3 2 2 -144.4500 0.0000 -12.9000 459.6070 -463.0020 267.7500 -0.7891 0.3997 234.8000
1 11 3 3 2 3 -140.2500 0.0000 -12.9000 455.9690 -465.1020 267.7500 -0.7953 0.4003 234.8000
1 11 3 3 2 4 -136.0500 0.0000 -12.9000 452.3320 -467.2020 267.7500 -0.8016 0.4009 234.8000
1 11 3 3 2 5 -131.8500 0.0000 -12.9000 448.6950 -469.3020 267.7500 -0.8078 0.4015 234.8000
1 11 3 3 2 6 -127.6500 0.0000 -12.9000 445.0570 -471.4020 267.7500 -0.8141 0.4021 234.8000
1 11 3 3 2 7 -123.4500 0.0000 -12.9000 441.4200 -473.5020 267.7500 -0.8204 0.4026 234.8000
1 11 3 3 2 8 -119.2500 0.0000 -12.9000 437.7830 -475.6020 267.7500 -0.8268 0.4032 234.8000
1 11 3 3 2 9 -115.0500 0.0000 -12.9000 434.1460 -477.7020 267.7500 -0.8331 0.4037 234.8000
1 11 3 3 2 10 -110.8500 0.0000 -12.9000 430.5080 -479.8020 267.7500 -0.8395 0.4043 234.8000
1 11 3 3 2 11 -106.6500 0.0000 -12.9000 426.8710 -481.9020 267.7500 -0.8459 0.4048 234.8000
1 11 3 3 2 12 -102.4500 0.0000 -12.9000 423.2340 -484.0020 267.7500 -0.8523 0.4053 234.8000
1 11 3 3 2 13 -98.2500 0.0000 -12.9000 419.5960 -486.1020 267.7500 -0.8587 0.4057 234.8000
1 11 3 3 2 14 -94.0500 0.0000 -12.9000 415.9590 -488.2020 267.7500 -0.8651 0.4062 234.8000
1 11 3 3 2 15 -89.8500 0.0000 -12.9000 412.3220 -490.3020 267.7500 -0.8716 0.4066 234.8000
1 11 3 3 2 16 -85.6500 0.0000 -12.9000 408.6840 -492.4020 267.7500 -0.8780 0.4071 234.8000
1 11 3 3 2 17 -81.4500 0.0000 -12.9000 405.0470 -494.5020 267.7500 -0.8845 0.4075 234.8000
1 11 3 3 2 18 -77.2500 0.0000 -12.9000 401.4100 -496.6020 267.7500 -0.8910 0.4079 234.8000
1 11 3 3 2 19 -73.0500 0.0000 -12.9000 397.7720 -498.7020 267.7500 -0.8975 0.4083 234.8000
1 11 3 3 2 20 -68.8500 0.0000 -12.9000 394.1350 -500.8020 267.7500 -0.9040 0.4087 234.8000
1 11 3 3 2 21 -64.6500 0.0000 -12.9000 390.4980 -502.9020 267.7500 -0.9106 0.4090 234.8000
1 11 3 3 2 22 -60.4500 0.0000 -12.9000 386.8610 -505.0020 267.7500 -0.9171 0.4094 234.8000
1 11 3 3 2 23 -56.2500 0.0000 -12.9000 383.2230 -507.1020 267.7500 -0.9236 0.4097 234.8000
1 11 3 3 2 24 -52.0500 0.0000 -12.9000 379.5860 -509.2020 267.7500 -0.9302 0.4100 234.8000
1 11 3 3 2 25 -47.8500 0.0000 -12.9000 375.9490 -511.3020 267.7500 -0.9368 0.4103 234.8000
1 11 3 3 2 26 -43.6500 0.0000 -12.9000 372.3110 -513.4020 267.7500 -0.9434 0.4106 234.8000
1 11 3 3 2 27 -39.4500 0.0000 -12.9000 368.6740 -515.5020 267.7500 -0.9500 0.4108 234.8000
1 11 3 3 2 28 -35.2500 0.0000 -12.9000 365.0370 -517.6020 267.7500 -0.9566 0.4111 234.8000
1 11 3 3 2 29 -31.0500 0.0000 -12.9000 361.3990 -519.7020 267.7500 -0.9632 0.4113 234.8000
1 11 3 3 2 30 -26.8500 0.0000 -12.9000 357.7620 -521.8020 267.7500 -0.9698 0.4115 234.8000
1 11 3 3 2 31 -22.6500 0.0000 -12.9000 354.1250 -523.9020 267.7500 -0.9764 0.4117 234.8000
1 11 3 3 2 32 -18.4500 0.0000 -12.9000 350.4880 -526.0020 267.7500 -0.9830 0.4119 234.8000
1 11 3 3 2 33 -14.2500 0.0000 -12.9000 346.8500 -528.1020 267.7500 -0.9897 0.4120 234.8000
1 11 3 3 2 34 -10.0500 0.0000 -12.9000 343.2130 -530.2020 267.7500 -0.9963 0.4122 234.8000
1 11 3 3 2 35 -5.8500 0.0000 -12.9000 339.5760 -532.3020 267.7500 -1.0029 0.4123 234.8000
1 11 3 3 2 36 -1.6500 0.0000 -12.9000 335.9380 -534.4020 267.7500 -1.0096 0.4124 234.8000
1 11 3 3 2 37 2.5500 0.0000 -12.9000 332.3010 -536.5020 267.7500 -1.0162 0.4125 234.8000
1 11 3 3 2 38 6.7500 0.0000 -12.9000 328.6640 -538.6020 267.7500 -1.0229 0.4126 234.8000
1 11 3 3 2 39 10.9500 0.0000 -12.9000 325.0260 -540.7020 267.7500 -1.0296 0.4126 234.8000
1 11 3 3 2 40 15.1500 0.0000 -12.9000 321.3890 -542.8020 267.7500 -1.0362 0.4126 234.8000
1 11 3 3 2 41 19.3500 0.0000 -12.9000 317.7520 -544.9020 267.7500 -1.0429 0.4127 234.8000
1 11 3 3 2 42 23.5500 0.0000 -12.9000 314.1140 -547.0020 267.7500 -1.0495 0.4127 234.8000
1 11 3 3 2 43 27.7500 0.0000 -12.9000 310.4770 -549.1020 267.7500 -1.0562 0.4126 234.8000
1 11 3 3 2 44 31.9500 0.0000 -12.9000 306.8400 -551.2020 267.7500 -1.0628 0.4126 234.8000
1 11 3 3 2 45 36.1500 0.0000 -12.9000 303.2030 -553.3020 267.7500 -1.0695 0.4126 234.8000
1 11 3 3 2 46 40.3500 0.0000 -12.9000 299.5650 -555.4020 267.7500 -1.0762 0.4125 234.8000
1 11 3 3 2 47 44.5500 0.0000 -12.9000 295.9280 -557.5020 267.7500 -1.0828 0.4124 234.8000
1 11 3 3 2 48 48.7500 0.0000 -12.9000 292.2910 -559.6020 267.7500 -1.0895 0.4123 234.8000
1 11 3 3 2 49 52.9500 0.0000 -12.9000 288.6530 -561.7020 267.7500 -1.0961 0.4122 234.8000
1 11 3 3 2 50 57.1500 0.0000 -12.9000 285.0160 -563.8020 267.7500 -1.1027 0.4121 234.8000
1 11 3 3 2 51 61.3500 0.0000 -12.9000 281.3790 -565.9020 267.7500 -1.1094 0.4119 234.8000
1 11 3 3 2 52 65.5500 0.0000 -12.9000 277.7410 -568.0020 267.7500 -1.1160 0.4117 234.8000
1 11 3 3 2 53 69.7500 0.0000 -12.9000 274.1040 -570.1020 267.7500 -1.1226 0.4116 234.8000
1 11 3 3 2 54 73.9500 0.0000 -12.9000 270.4670 -572.2020 267.7500 -1.1292 0.4114 234.8000
1 11 3 3 2 55 78.1500 0.0000 -12.9000 266.8290 -574.3020 267.7500 -1.1359 0.4111 234.8000
1 11 3 3 2 56 82.3500 0.0000 -12.9000 263.1920 -576.4020 267.7500 -1.1425 0.4109 234.8000
1 11 3 3 2 57 86.5500 0.0000 -12.9000 259.5550 -578.5020 267.7500 -1.1491 0.4106 234.8000
1 11 3 3 2 58 90.7500 0.0000 -12.9000 255.9180 -580.6020 267.7500 -1.1556 0.4104 234.8000
1 11 3 3 2 59 94.9500 0.0000 -12.9000 252.2800 -582.7020 267.7500 -1.1622 0.4101 234.8000
1 11 3 3 2 60 99.1500 0.0000 -12.9000 248.6430 -584.8020 267.7500 -1.1688 0.4098 234.8000
1 11 3 3 2 61 103.3500 0.0000 -12.9000 245.0060 -586.9020 267.7500 -1.1753 0.4095 234.8000
1 11 3 3 2 62 107.5500 0.0000 -12.9000 241.3680 -589.0020 267.7500 -1.1819 0.4091 234.8000
1 11 3 3 2 63 111.7500 0.0000 -12.9000 237.7310 -591.1020 267.7500 -1.1884 0.4088 234.8000
1 11 3 3 2 64 115.9500 0.0000 -12.9000 234.0940 -593.2020 267.7500 -1.1949 0.4084 234.8000
1 11 3 3 2 65 120.1500 0.0000 -12.9000 230.4560 -595.3020 267.7500 -1.2014 0.4080 234.8000
1 11 3 3 2 66 124.3500 0.0000 -12.9000 226.8190 -597.4020 267.7500 -1.2079 0.4076 234.8000
1 11 3 3 2 67 128.5500 0.0000 -12.9000 223.1820 -599.5020 267.7500 -1.2144 0.4072 234.8000
1 11 3 3 2 68 132.7500 0.0000 -12.9000 219.5440 -601.6020 267.7500 -1.2209 0.4068 234.8000
1 11 3 3 2 69 136.9500 0.0000 -12.9000 215.9070 -603.7020 267.7500 -1.2273 0.4063 234.8000
1 11 3 3 2 70 141.1500 0.0000 -12.9000 212.2700 -605.8020 267.7500 -1.2338 0.4059 234.8000
1 11 3 3 2 71 145.3500 0.0000 -12.9000 208.6330 -607.9020 267.7500 -1.2402 0.4054 234.8000
1 11 3 3 2 72 149.5500 0.0000 -12.9000 204.9950 -610.0020 267.7500 -1.2466 0.4049 234.8000
1 11 3 3 3 1 -146.5500 0.0000 -14.2000 462.0750 -463.0780 267.7500 -0.7865 0.3986 234.8000
1 11 3 3 3 2 -142.3500 0.0000 -14.2000 458.4380 -465.1780 267.7500 -0.7927 0.3993 234.8000
1 11 3 3 3 3 -138.1500 0.0000 -14.2000 454.8010 -467.2780 267.7500 -0.7989 0.3999 234.8000
1 11 3 3 3 4 -133.9500 0.0000 -14.2000 451.1630 -469.3780 267.7500 -0.8052 0.4005 234.8000
1 11 3 3 3 5 -129.7500 0.0000 -14.2000 447.5260 -471.4780 267.7500 -0.8115 0.4011 234.8000
1 11 3 3 3 6 -125.5500 0.0000 -14.2000 443.8890 -473.5780 267.7500 -0.8177 0.4016 234.8000
1 11 3 3 3 7 -121.3500 0.0000 -14.2000 440.2520 -475.6780 267.7500 -0.8241 0.4022 234.8000
1 11 3 3 3 8 -117.1500 0.0000 -14.2000 436.6140 -477.7780 267.7500 -0.8304 0.4027 234.8000
1 11 3 3 3 9 -112.9500 0.0000 -14.2000 432.9770 -479.8780 267.7500 -0.8367 0.4032 234.8000
1 11 3 3 3 10 -108.7500 0.0000 -14.2000 429.3400 -481.9780 267.7500 -0.8431 0.4038 234.8000
1 11 3 3 3 11 -104.5500 0.0000 -14.2000 425.7020 -484.0780 267.7500 -0.8495 0.4043 234.8000
1 11 3 3 3 12 -100.3500 0.0000 -14.2000 422.0650 -486.1780 267.7500 -0.8559 0.4047 234.8000
1 11 3 3 3 13 -96.1500 0.0000 -14.2000 418.4280 -488.2780 267.7500 -0.8623 0.4052 234.8000
1 11 3 3 3 14 -91.9500 0.0000 -14.2000 414.7900 -490.3780 267.7500 -0.8687 0.4057 234.8000
1 11 3 3 3 15 -87.7500 0.0000 -14.2000 411.1530 -492.4780 267.7500 -0.8752 0.4061 234.8000
1 11 3 3 3 16 -83.5500 0.0000 -14.2000 407.5160 -494.5780 267.7500 -0.8816 0.4065 234.8000
1 11 3 3 3 17 -79.3500 0.0000 -14.2000 403.8780 -496.6780 267.7500 -0.8881 0.4069 234.8000
1 11 3 3 3 18 -75.1500 0.0000 -14.2000 400.2410 -498.7780 267.7500 -0.8946 0.4073 234.8000
1 11 3 3 3 19 -70.9500 0.0000 -14.2000 396.6040 -500.8780 267.7500 -0.9011 0.4077 234.8000
1 11 3 3 3 20 -66.7500 0.0000 -14.2000 392.9670 -502.9780 267.7500 -0.9076 0.4081 234.8000
1 11 3 3 3 21 -62.5500 0.0000 -14.2000 389.3290 -505.0780 267.7500 -0.9141 0.4084 234.8000
1 11 3 3 3 22 -58.3500 0.0000 -14.2000 385.6920 -507.1780 267.7500 -0.9206 0.4087 234.8000
1 11 3 3 3 23 -54.1500 0.0000 -14.2000 382.0550 -509.2780 267.7500 -0.9272 0.4091 234.8000
1 11 3 3 3 24 -49.9500 0.0000 -14.2000 378.4170 -511.3780 267.7500 -0.9337 0.4094 234.8000
1 11 3 3 3 25 -45.7500 0.0000 -14.2000 374.7800 -513.4780 267.7500 -0.9403 0.4096 234.8000
1 11 3 3 3 26 -41.5500 0.0000 -14.2000 371.1430 -515.5780 267.7500 -0.9469 0.4099 234.8000
1 11 3 3 3 27 -37.3500 0.0000 -14.2000 367.5050 -517.6780 267.7500 -0.9535 0.4101 234.8000
1 11 3 3 3 28 -33.1500 0.0000 -14.2000 363.8680 -519.7780 267.7500 -0.9600 0.4104 234.8000
1 11 3 3 3 29 -28.9500 0.0000 -14.2000 360.2310 -521.8780 267.7500 -0.9666 0.4106 234.8000
1 11 3 3 3 30 -24.7500 0.0000 -14.2000 356.5930 -523.9780 267.7500 -0.9732 0.4108 234.8000
1 11 3 3 3 31 -20.5500 0.0000 -14.2000 352.9560 -526.0780 267.7500 -0.9799 0.4110 234.8000
1 11 3 3 3 32 -16.3500 0.0000 -14.2000 349.3190 -528.1780 267.7500 -0.9865 0.4111 234.8000
1 11 3 3 3 33 -12.1500 0.0000 -14.2000 345.6820 -530.2780 267.7500 -0.9931 0.4113 234.8000
1 11 3 3 3 34 -7.9500 0.0000 -14.2000 342.0440 -532.3780 267.7500 -0.9997 0.4114 234.8000
1 11 3 3 3 35 -3.7500 0.0000 -14.2000 338.4070 -534.4780 267.7500 -1.0064 0.4115 234.8000
1 11 3 3 3 36 0.4500 0.0000 -14.2000 334.7700 -536.5780 267.7500 -1.0130 0.4116 234.8000
1 11 3 3 3 37 4.6500 0.0000 -14.2000 331.1320 -538.6780 267.7500 -1.0196 0.4117 234.8000
1 11 3 3 3 38 8.8500 0.0000 -14.2000 327.4950 -540.7780 267.7500 -1.0263 0.4118 234.8000
1 11 3 3 3 39 13.0500 0.0000 -14.2000 323.8580 -542.8780 267.7500 -1.0329 0.4118 234.8000
1 11 3 3 3 40 17.2500 0.0000 -14.2000 320.2200 -544.9780 267.7500 -1.0396 0.4119 234.8000
1 11 3 3 3 41 21.4500 0.0000 -14.2000 316.5830 -547.0780 267.7500 -1.0462 0.4119 234.8000
1 11 3 3 3 42 25.6500 0.0000 -14.2000 312.9460 -549.1780 267.7500 -1.0528 0.4119 234.8000
1 11 3 3 3 43 29.8500 0.0000 -14.2000 309.3090 -551.2780 267.7500 -1.0595 0.4118 234.8000
1 11 3 3 3 44 34.0500 0.0000 -14.2000 305.6710 -553.3780 267.7500 -1.0661 0.4118 234.8000
1 11 3 3 3 45 38.2500 0.0000 -14.2000 302.0340 -555.4780 267.7500 -1.0728 0.4117 234.8000
1 11 3 3 3 46 42.4500 0.0000 -14.2000 298.3970 -557.5780 267.7500 -1.0794 0.4117 234.8000
1 11 3 3 3 47 46.6500 0.0000 -14.2000 294.7590 -559.6780 267.7500 -1.0861 0.4116 234.8000
1 11 3 3 3 48 50.8500 0.0000 -14.2000 291.1220 -561.7780 267.7500 -1.0927 0.4115 234.8000
1 11 3 3 3 49 55.0500 0.0000 -14.2000 287.4850 -563.8780 267.7500 -1.0993 0.4113 234.8000
1 11 3 3 3 50 59.2500 0.0000 -14.2000 283.8470 -565.9780 267.7500 -1.1059 0.4112 234.8000
1 11 3 3 3 51 63.4500 0.0000 -14.2000 280.2100 -568.0780 267.7500 -1.1126 0.4110 234.8000
1 11 3 3 3 52 67.6500 0.0000 -14.2000 276.5730 -570.1780 267.7500 -1.1192 0.4109 234.8000
1 11 3 3 3 53 71.8500 0.0000 -14.2000 272.9350 -572.2780 267.7500 -1.1258 0.4107 234.8000
1 11 3 3 3 54 76.0500 0.0000 -14.2000 269.2980 -574.3780 267.7500 -1.1324 0.4104 234.8000
1 11 3 3 3 55 80.2500 0.0000 -14.2000 265.6610 -576.4780 267.7500 -1.1390 0.4102 234.8000
1 11 3 3 3 56 84.4500 0.0000 -14.2000 262.0230 -578.5780 267.7500 -1.1456 0.4100 234.8000
1 11 3 3 3 57 88.6500 0.0000 -14.2000 258.3860 -580.6780 267.7500 -1.1521 0.4097 234.8000
1 11 3 3 3 58 92.8500 0.0000 -14.2000 254.7490 -582.7780 267.7500 -1.1587 0.4094 234.8000
1 11 3 3 3 59 97.0500 0.0000 -14.2000 251.1120 -584.8780 267.7500 -1.1653 0.4091 234.8000
1 11 3 3 3 60 101.2500 0.0000 -14.2000 247.4740 -586.9780 267.7500 -1.1718 0.4088 234.8000
1 11 3 3 3 61 105.4500 0.0000 -14.2000 243.8370 -589.0780 267.7500 -1.1783 0.4085 234.8000
1 11 3 3 3 62 109.6500 0.0000 -14.2000 240.2000 -591.1780 267.7500 -1.1849 0.4082 234.8000
1 11 3 3 3 63 113.8500 0.0000 -14.2001 236.5620 -593.2780 267.7500 -1.1914 0.4078 234.8000
1 11 3 3 3 64 118.0500 0.0000 -14.2000 232.9250 -595.3780 267.7500 -1.1979 0.4074 234.8000
1 11 3 3 3 65 122.2500 0.0000 -14.2000 229.2880 -597.4780 267.7500 -1.2044 0.4070 234.8000
1 11 3 3 3 66 126.4500 0.0000 -14.2000 225.6500 -599.5780 267.7500 -1.2108 0.4066 234.8000
1 11 3 3 3 67 130.6500 0.0000 -14.2000 222.0130 -601.6780 267.7500 -1.2173 0.4062 234.8000
1 11 3 3 3 68 134.8500 0.0000 -14.2000 218.3760 -603.7780 267.7500 -1.2238 0.4058 234.8000
1 11 3 3 3 69 139.0500 0.0000 -14.2000 214.7390 -605.8780 267.7500 -1.2302 0.4053 234.8000
1 11 3 3 3 70 143.2500 0.0000 -14.2000 211.1010 -607.9780 267.7500 -1.2366 0.4049 234.8000
1 11 3 3 3 71 147.4500 0.0000 -14.2000 207.4640 -610.0780 267.7500 -1.2430 0.4044 234.8000
1 11 3 3 3 72 151.6500 0.0000 -14.2000 203.8270 -612.1780 267.7500 -1.2494 0.4039 234.8000
1 11 3 3 4 2 -144.4500 0.0000 -15.5000 460.9070 -465.2540 267.7500 -0.7901 0.3982 234.8000
1 11 3 3 4 3 -140.2500 0.0000 -15.5000 457.2690 -467.3540 267.7500 -0.7963 0.3988 234.8000
1 11 3 3 4 4 -136.0500 0.0000 -15.5000 453.6320 -469.4540 267.7500 -0.8025 0.3994 234.8000
1 11 3 3 4 5 -131.8500 0.0000 -15.5000 449.9950 -471.5540 267.7500 -0.8088 0.4000 234.8000
1 11 3 3 4 6 -127.6500 0.0000 -15.5000 446.3570 -473.6540 267.7500 -0.8151 0.4006 234.8000
1 11 3 3 4 7 -123.4500 0.0000 -15.5000 442.7200 -475.7540 267.7500 -0.8213 0.4012 234.8000
1 11 3 3 4 8 -119.2500 0.0000 -15.5000 439.0830 -477.8540 267.7500 -0.8277 0.4017 234.8000
1 11 3 3 4 9 -115.0500 0.0000 -15.5000 435.4460 -479.9540 267.7500 -0.8340 0.4022 234.8000
1 11 3 3 4 10 -110.8500 0.0000 -15.5000 431.8080 -482.0540 267.7500 -0.8403 0.4027 234.8000
1 11 3 3 4 11 -106.6500 0.0000 -15.5000 428.1710 -484.1540 267.7500 -0.8467 0.4032 234.8000
1 11 3 3 4 12 -102.4500 0.0000 -15.5000 424.5340 -486.2540 267.7500 -0.8531 0.4037 234.8000
1 11 3 3 4 13 -98.2500 0.0000 -15.5000 420.8960 -488.3540 267.7500 -0.8595 0.4042 234.8000
1 11 3 3 4 14 -94.0500 0.0000 -15.5000 417.2590 -490.4540 267.7500 -0.8659 0.4047 234.8000
1 11 3 3 4 15 -89.8500 0.0000 -15.5000 413.6220 -492.5540 267.7500 -0.8723 0.4051 234.8000
1 11 3 3 4 16 -85.6500 0.0000 -15.5000 409.9840 -494.6540 267.7500 -0.8787 0.4055 234.8000
1 11 3 3 4 17 -81.4500 0.0000 -15.5000 406.3470 -496.7540 267.7500 -0.8852 0.4060 234.8000
1 11 3 3 4 18 -77.2500 0.0000 -15.5000 402.7100 -498.8540 267.7500 -0.8916 0.4064 234.8000
